city,date,tavg,tmin,tmax,prcp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Jaipur,30-12-2020,22.4,14.4,,0,5,680.92,0,14.91,76.53,4.83,81.96,98.91,17.23
Jaipur,31-12-2020,22.4,13.5,31.6,0,5,667.57,0,12.51,83.69,7.63,82.38,90.36,15.96
Jaipur,01-01-2021,22.4,14.5,31.9,0,5,1094.82,0.5,49.35,11.44,7.63,99.7,112.36,33.44
Jaipur,02-01-2021,21.7,,29.9,0,5,660.9,0,7.45,124.45,12.76,125.2,132.85,6.84
Jaipur,03-01-2021,22.8,,30.5,0,5,560.76,0,6.6,62.23,6.26,114.51,116.1,1.93
Jaipur,04-01-2021,22.9,14,31.3,0,5,587.46,0,4.41,87.98,5.07,81.94,82.87,1.9
Jaipur,05-01-2021,22.3,15.9,29.7,0,5,667.57,0,8.65,65.8,7.15,141.5,145.87,2.66
Jaipur,06-01-2021,20.2,12.5,27.3,0,5,1081.47,0.23,27.08,12.16,7.15,159.11,165.88,6.84
Jaipur,07-01-2021,22.3,16.9,28,0,5,694.28,0,12.34,53.64,3.07,55.29,59.82,3.23
Jaipur,08-01-2021,22.8,,28.3,0,5,894.55,0,17.82,37.91,3.55,101.49,109.67,5.38
Jaipur,09-01-2021,22.6,,,0,5,1001.36,0,13.02,67.23,8.82,192.26,198.58,2.57
Jaipur,10-01-2021,22.9,17.9,28.5,0,5,667.57,0,12.68,48.64,2.83,80.86,86.75,4.62
Jaipur,11-01-2021,23.2,17,29.5,0,5,807.76,0,12.68,75.1,2.8,84.96,90.94,7.6
Jaipur,12-01-2021,23.1,,,0,5,707.63,0,17.99,64.37,5.01,74.56,82.22,6.9
Jaipur,13-01-2021,24.8,16.8,30.6,0,4,580.79,0,18.34,64.37,4.95,46.39,53.13,14.57
Jaipur,14-01-2021,24.7,19.4,31.5,0,5,1789.09,4.81,60.32,1.81,12.16,128.36,149.12,34.96
Jaipur,15-01-2021,25.8,20.6,31.5,,5,2056.12,0.01,46.61,30.04,12.64,150.81,172.47,27.61
Jaipur,16-01-2021,25.2,18.9,33.4,0,5,1201.63,0.02,39.41,27.9,6.5,107.84,123.23,9.63
Jaipur,17-01-2021,23.9,18.8,32.6,0,5,1388.55,2.12,42.84,4.02,6.56,138.67,155.46,15.33
Jaipur,18-01-2021,26.3,18.8,32.3,0,5,520.71,0,5.14,117.3,8.7,140.57,145.34,6.71
Jaipur,19-01-2021,24.8,18.8,31,0,5,680.92,0,12.85,63.66,4.53,123.13,129.43,4.02
Jaipur,20-01-2021,24.1,17.8,31,0,5,947.95,0,19.02,39.34,4.59,203.8,214.84,5.76
Jaipur,21-01-2021,24.3,16.4,31.9,0,5,1068.12,0.02,26.73,28.61,4.89,249.34,261.06,10.89
Jaipur,22-01-2021,26.1,17.9,32.2,0,5,1094.82,0,52.78,40.05,19.07,134.01,156.03,67.89
Jaipur,23-01-2021,25.6,18.8,31.5,0,5,694.28,0,13.02,76.53,5.66,118.31,128.07,11.65
Jaipur,24-01-2021,25,18.6,31.5,0,5,707.63,0,5.06,117.3,5.9,173.09,231.15,7.92
Jaipur,25-01-2021,25.2,19,,0,5,720.98,0,10.97,94.41,6.62,78.73,84.54,13.43
Jaipur,26-01-2021,23.6,18.6,29.5,,5,907.9,0.04,27.08,26.11,5.07,95.75,109,16.09
Jaipur,27-01-2021,27.4,20.1,,0,5,934.6,0.18,31.19,16.45,6.38,75.1,90.8,25.33
Jaipur,28-01-2021,26,21.4,31.5,0,5,961.3,0.04,23.99,32.9,6.68,113.07,126.22,12.79
Jaipur,29-01-2021,27.1,21,33.6,0,5,1041.41,1.23,39.07,6.08,6.26,98.75,118.49,27.61
Jaipur,30-01-2021,25.9,20.9,31.6,0,5,894.55,0.72,34.62,9.92,7.63,69.7,85.06,26.85
Jaipur,31-01-2021,27.1,,31.5,0,5,821.11,0.19,37.7,16.45,10.25,69.69,83.86,30.15
Jaipur,01-02-2021,26.4,21,32.7,0,5,801.09,0,18.17,75.82,7.75,94.47,105.62,19
Jaipur,02-02-2021,27.6,,32.7,0,5,1655.58,0.02,51.41,23.96,14.31,124.03,151.48,30.65
Jaipur,03-02-2021,26.7,21.8,32.4,0,5,894.55,0,24.68,66.52,24.56,123.93,144.79,16.09
Jaipur,04-02-2021,26.2,21.4,33.7,0,5,3284.45,28.39,64.43,0,30.28,247.81,298.98,39.52
Jaipur,05-02-2021,26.3,20.5,31.5,0,5,841.14,0,11.65,79.39,6.02,182.78,193,4.69
Jaipur,06-02-2021,21.6,20.1,26.7,2.3,5,660.9,0,17.82,68.67,6.02,79.28,88.01,19.25
Jaipur,07-02-2021,23.1,20,28.5,1,4,594.14,0,20.91,50.07,5.54,40.05,48.07,21.03
Jaipur,08-02-2021,25.3,20,31.3,0,5,988.01,0.26,35.3,12.88,11.09,74.31,92.77,35.97
Jaipur,09-02-2021,26.4,21.5,32.7,0.3,5,1682.28,11.18,58.95,0.36,37.67,118.78,153.25,89.17
Jaipur,10-02-2021,25.8,20.5,33.5,0,5,1842.5,0.04,47.3,29.33,16.69,153.48,186.56,31.16
Jaipur,11-02-2021,28.1,21,34.6,0,5,654.22,0,17.31,58.65,6.26,71.05,89.81,22.04
Jaipur,12-02-2021,25.7,,32.5,0,5,1241.68,0.38,43.53,10.73,9.3,158.36,184.94,27.61
Jaipur,13-02-2021,24.8,19,,0,5,1268.39,0,37.36,33.98,8.35,202.1,224.1,24.32
Jaipur,14-02-2021,24.3,18.4,30.9,0,5,707.63,0,18.85,57.22,5.19,113.75,124.11,19.51
Jaipur,15-02-2021,26.2,18,32,0,5,1495.36,0.01,35.64,27.9,10.37,214.51,240.48,31.16
Jaipur,16-02-2021,25.8,19.1,32.5,0,5,1081.47,0,25.71,51.5,9.18,186.4,202.04,21.28
Jaipur,17-02-2021,26.9,20.3,33.5,0,5,1148.22,0,23.99,55.79,7.63,221.66,238.02,17.73
Jaipur,18-02-2021,27.5,21.5,34.8,0,5,974.66,0,20.39,78.68,12.16,206.2,224.18,19.51
Jaipur,19-02-2021,27.8,22.1,33.8,0,5,867.84,0,15.59,86.55,14.19,172.25,186.2,16.72
Jaipur,20-02-2021,27.1,,,0,5,654.22,0,19.36,61.51,7.09,70.71,79.4,20.77
