city,date,tavg,tmin,tmax,prcp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Delhi,28-02-2023,,,,,3,947.95,0.07,32.22,21.64,13.47,45.4,88.04,24.07
Delhi,01-03-2023,25,18.9,30.4,0,5,1815.8,15.65,43.53,0.03,15.02,119.01,217.03,34.96
Delhi,02-03-2023,23,19.5,,0,4,934.6,0,27.42,34.69,10.61,73.26,112.44,22.29
Delhi,03-03-2023,23.3,18.4,29.7,0,3,854.49,0.01,26.39,27.89,9.66,47.31,78,22.55
Delhi,04-03-2023,23.9,15.7,29.9,0,4,807.76,0,17.14,38.27,8.23,63.56,81.04,18.24
Delhi,05-03-2023,,,,,3,834.47,0.02,24.68,27.18,10.01,47.78,75.14,22.8
Delhi,06-03-2023,,,,,5,1415.25,0.41,40.78,11.62,13.47,89.77,139.13,23.31
Delhi,07-03-2023,26.9,17.2,34.7,0,5,3631.59,21.46,69.23,0.01,41.48,242.58,349.63,44.58
Delhi,08-03-2023,27.9,,34.4,0,5,2510.07,1.31,67.86,5.54,22.41,176.23,240.21,22.55
Delhi,09-03-2023,26.9,20.5,33.2,0,5,1976.01,2.07,60.32,2.64,22.17,131.67,177.75,20.27
Delhi,10-03-2023,25.8,,30.5,,5,1815.8,5.2,45.24,0.87,14.54,123.8,196.35,25.33
Delhi,11-03-2023,26.2,,33.1,0,5,2830.51,20.34,50.04,0.01,19.55,216.39,313.09,34.45
Delhi,12-03-2023,27.7,20.6,34.9,,5,1161.58,0.09,30.5,19.31,12.4,113.91,176.79,25.08
Delhi,13-03-2023,25.9,,31.8,0,5,3311.16,46.94,52.78,0,29.33,232.14,414.87,44.58
Delhi,14-03-2023,27.9,19.5,34.1,,5,3177.64,38,54.15,0,42.44,225.05,382.11,51.17
Delhi,15-03-2023,28.9,19.1,35.4,0,5,6782.53,92.98,87.74,0,80.11,461.88,634.09,47.12
Delhi,16-03-2023,26.8,19.6,34.4,0,5,2456.67,0.32,76.09,15.2,58.65,154.07,213.69,26.6
Delhi,17-03-2023,28.3,22.3,35.3,0,5,10894.78,212.79,104.19,0,116.35,817.91,1025.13,64.85
Delhi,18-03-2023,29.9,19.5,34.6,0,5,3391.27,22.13,52.09,0,22.89,257.41,345.1,9.88
Delhi,19-03-2023,28.4,20.4,35.1,0,5,2510.07,17.43,45.24,0.03,17.88,206.47,314.72,14.06
Delhi,20-03-2023,31.6,19.8,37.3,0,5,5073.55,60.8,90.48,0,118.26,351.35,485.55,63.33
Delhi,21-03-2023,31.7,,38.5,0,5,2536.77,15.2,30.5,0.02,18.12,176.04,299,15.71
Delhi,22-03-2023,29.3,,39.8,0,5,2456.67,17.88,46.61,0.03,17.4,156.78,258.68,18.24
Delhi,23-03-2023,31.3,,,0,5,1949.31,14.98,39.76,0.05,17.17,117.69,214.38,23.56
Delhi,24-03-2023,,,,,5,1348.5,0,39.07,77.25,60.56,118,146.5,4.94
Delhi,25-03-2023,29.8,,,0,5,1495.36,0.13,30.5,16.09,13.83,118.82,193.5,8.61
Delhi,26-03-2023,,,,,4,988.01,0.08,30.5,21.46,9.66,67.12,117.61,22.29
Delhi,27-03-2023,30.4,,35.6,0,5,988.01,0,24.68,66.52,11.8,91.42,126.99,20.77
Delhi,28-03-2023,,,,,5,1134.87,0.01,32.22,34.33,11.92,85.9,133.71,23.05
Delhi,29-03-2023,28.8,21.7,,0,5,2990.72,0,119.27,33.62,87.74,282.94,431.49,98.29
Delhi,30-03-2023,27.2,22.1,,0,4,854.49,0,20.91,92.98,13.47,73.45,90.69,3.2
Delhi,31-03-2023,34.9,,40.6,,5,3631.59,12.74,66.49,0.13,38.15,261.46,340.84,10.26
Delhi,01-04-2023,33.1,,38.9,,5,1708.98,1.51,33.93,4.16,13.23,159.28,250.7,11.02
Delhi,02-04-2023,,,,,4,1001.36,0.02,26.73,26.11,7.99,51.82,89.08,19.25
Delhi,03-04-2023,30.6,,35.8,0,4,1001.36,0,25.02,70.81,28.37,72.77,107.94,20.01
Delhi,04-04-2023,,,,,3,801.09,0,25.36,45.42,10.97,45.67,76.64,25.08
Delhi,05-04-2023,27.7,,,,3,767.71,0,22.62,70.1,15.26,40.69,63.83,23.81
Delhi,06-04-2023,29.8,,34.6,,3,787.73,0,23.65,80.11,16.69,46.18,73.79,21.03
Delhi,07-04-2023,27.7,22.4,34.2,,3,761.03,0,22.28,62.23,11.21,39.59,64.93,25.08
Delhi,08-04-2023,28.9,22.4,36.2,,3,781.06,0,22.28,55.07,11.44,42.89,71.28,23.31
Delhi,09-04-2023,,,,,3,667.57,0,17.65,69.38,9.89,36.04,58.07,21.79
Delhi,10-04-2023,31.8,,,0,4,934.6,0,28.79,43.99,16.93,55.16,88.52,25.84
Delhi,11-04-2023,,,,,3,574.11,0,15.59,90.12,15.74,35.26,59.71,19.76
Delhi,12-04-2023,35.7,,41,,5,2510.07,16.32,58.95,0.01,35.29,130.03,241.21,31.41
Delhi,13-04-2023,31.8,24.5,40.8,0,4,867.84,0,24.68,77.96,18.36,75,124.07,24.32
Delhi,14-04-2023,33.1,24.8,43,0,5,1575.47,0.03,53.47,20.92,23.37,89.7,174.59,27.11
Delhi,15-04-2023,,,,,5,3791.81,8.27,87.74,0.4,76.29,254.6,380.28,36.48
Delhi,16-04-2023,33.5,,,0,5,2056.12,15.65,45.24,0.01,36.72,106.33,226.41,26.6
Delhi,17-04-2023,34.4,28.4,,0,5,6729.13,48.73,156.28,0,173.57,391.76,595.21,126.66
Delhi,18-04-2023,35.1,27.6,,,5,1388.55,0.1,41.81,16.45,30.52,85.27,177.98,28.37
Delhi,19-04-2023,,,,,3,660.9,0,23.65,43.63,17.88,33.52,61.64,17.99
Delhi,20-04-2023,33.2,,39.4,0,2,527.38,0,12.68,61.51,11.56,16.45,29.01,14.19
Delhi,21-04-2023,,,,,3,607.49,0,17.48,98.71,27.18,35.63,58.58,19.25
Delhi,22-04-2023,27.6,,,,2,540.73,0,13.54,80.11,12.28,23.82,40.71,16.97
Delhi,23-04-2023,31.8,,40,0,5,1468.66,0.2,49.35,12.87,24.8,77.31,162.52,28.63
Delhi,24-04-2023,31.4,23.8,39.9,0,3,1028.06,0,35.99,69.38,45.78,49.04,72.86,21.03
Delhi,25-04-2023,31.2,25.8,,,5,2429.96,1.01,61.69,8.23,44.82,149.23,241.53,31.92
Delhi,26-04-2023,34.3,,39.7,,5,1068.12,0,26.05,47.92,25.51,78.57,129.32,25.59
Delhi,27-04-2023,30.4,24.1,37,,5,4165.65,13.08,83.63,0.08,74.39,338.5,506.32,57.76
Delhi,28-04-2023,31.1,,35.4,0,5,3204.35,10.62,89.11,0.14,35.29,219.09,356.41,32.17
Delhi,29-04-2023,,,,,5,2029.42,0.37,56.21,17.88,39.58,136.73,189.96,22.8
Delhi,30-04-2023,35.2,27.6,39.6,0,4,1014.71,0,26.39,58.65,40.53,71.72,84.63,6.59
Delhi,01-05-2023,32.9,,38.5,,4,1188.28,0.01,35.3,22.17,41.01,65.2,87.49,6.46
Delhi,02-05-2023,,,,,5,2082.82,7.26,45.24,0.2,21.93,104.95,174.08,7.09
Delhi,03-05-2023,30.4,23,36.9,0,5,9506.23,123.38,101.45,0,148.77,639.69,811.73,96.26
Delhi,04-05-2023,30.7,23.4,39.3,0,5,2830.51,12.63,60.32,0.12,21.93,222.99,387.1,25.08
Delhi,05-05-2023,31.1,22.3,,0,5,3257.75,21.68,73.34,0.01,22.89,175.4,305.03,37.49
Delhi,06-05-2023,,,,,5,3311.16,22.8,61.01,0,21.93,187.19,280.42,28.63
Delhi,07-05-2023,35.7,28,43.1,,5,1588.82,0,32.9,83.68,33.86,125.59,171.32,23.56
Delhi,08-05-2023,38.1,,42.9,0,4,867.84,0,21.25,76.53,21.22,63.48,110.5,18.75
Delhi,09-05-2023,33.9,28.1,44.5,0,3,540.73,0,17.14,104.43,16.45,25.57,42.83,17.23
Delhi,10-05-2023,37.3,27,45.1,0,5,2643.59,6.43,90.48,0.68,48.64,135.85,274.38,56.24
Delhi,11-05-2023,35.1,30.8,41.3,,5,2376.56,3.58,66.49,1.7,36.72,142.47,267.39,35.97
Delhi,12-05-2023,34.6,,39.1,0,5,2216.34,0.11,50.04,14.31,27.42,231.56,344.56,32.93
Delhi,13-05-2023,,,,,5,1949.31,0,39.41,61.51,40.05,149.28,231.87,21.79
Delhi,14-05-2023,32,26,39,0,5,6355.29,67.06,95.96,0,103.95,395.87,579.79,57.76
Delhi,15-05-2023,,,,,5,3204.35,10.84,67.17,0.36,62.94,202.46,347.05,30.15
Delhi,16-05-2023,36.3,,41.9,0,4,934.6,0,31.53,41.48,22.89,49.52,116.07,22.04
Delhi,17-05-2023,35.2,29.3,41.4,0,3,440.6,0,10.45,108.72,12.99,37.17,80.53,12.03
Delhi,18-05-2023,37.4,29,42.5,,3,554.08,0,12.85,118.73,16.69,45.4,68.01,16.21
Delhi,19-05-2023,34.2,29.1,,0,4,1161.58,0,37.7,50.07,19.79,71.64,135.53,24.57
Delhi,20-05-2023,35.8,,,0,5,3070.83,12.85,81.57,0.08,69.62,172.37,327.52,66.88
Delhi,21-05-2023,35.6,,41.6,0,5,1575.47,0.32,50.04,9.92,31.95,81.03,186.17,23.31
Delhi,22-05-2023,35.6,,39.7,0,4,1068.12,0,34.62,37.19,23.6,65.72,160.28,23.56
Delhi,23-05-2023,35.7,31.3,40.2,0,4,1001.36,0.01,37.01,27.18,24.08,53.07,136.26,24.32
Delhi,24-05-2023,34.6,,38.9,0,5,1161.58,0,24.33,62.94,28.85,82.46,108.6,8.87
,,,,,,,,,,,,,,
